step, pre_in1, pre_in2, post_in, pre1_spike, pre2_spike, post_spike, w1, w2, c1, c2
1634, 87020, 32828, 0, 0, 0, 0, 65536, 25009, 55646, 29500
1635, 84857, 32536, 0, 0, 0, 0, 65536, 25009, 53463, 28343
1636, 83983, 33302, 0, 0, 0, 0, 65536, 25009, 51366, 27231
1637, 87345, 32597, 0, 1, 0, 0, 65536, 25009, 49351, 26163
1638, 86495, 33413, 0, 0, 0, 0, 65536, 25009, 73629, 25137
1639, 84004, 33200, 0, 0, 0, 0, 65536, 25009, 70741, 24151
1640, 86428, 32387, 0, 0, 0, 0, 65536, 25009, 67966, 23203
1641, 84194, 32400, 0, 0, 0, 0, 65536, 25009, 65300, 22293
1642, 83765, 33831, 0, 0, 0, 0, 65536, 25009, 62739, 21418
1643, 84864, 32743, 0, 0, 0, 0, 65536, 25009, 60278, 20578
1644, 84978, 32740, 0, 0, 0, 0, 65536, 25009, 57914, 19771
1645, 87188, 33803, 0, 0, 0, 0, 65536, 25009, 55642, 18995
1646, 83937, 32086, 0, 0, 0, 0, 65536, 25009, 53459, 18250
1647, 86866, 33016, 0, 0, 0, 0, 65536, 25009, 51362, 17534
1648, 85291, 33475, 0, 1, 0, 0, 65536, 25009, 49347, 16846
1649, 86837, 33182, 0, 0, 0, 0, 65536, 25009, 73625, 16185
1650, 85071, 33593, 0, 0, 0, 0, 65536, 25009, 70737, 15550
1651, 86072, 32172, 0, 0, 0, 0, 65536, 25009, 67963, 14940
1652, 86722, 33015, 0, 0, 0, 0, 65536, 25009, 65297, 14354
1653, 83661, 32856, 0, 0, 0, 0, 65536, 25009, 62736, 13791
1654, 85468, 32665, 0, 0, 0, 0, 65536, 25009, 60275, 13250
1655, 84868, 32788, 0, 0, 0, 0, 65536, 25009, 57911, 12730
1656, 83997, 32610, 0, 0, 0, 0, 65536, 25009, 55640, 12230
1657, 86696, 32959, 0, 0, 1, 0, 65536, 25009, 53458, 11750
1658, 87333, 32014, 0, 0, 0, 0, 65536, 24184, 51361, 37503
1659, 86977, 32068, 0, 1, 0, 0, 65536, 24184, 49346, 36032
1660, 85414, 33177, 0, 0, 0, 0, 65536, 24184, 73624, 34619
1661, 87475, 32570, 0, 0, 0, 0, 65536, 24184, 70736, 33261
1662, 84201, 33446, 0, 0, 0, 0, 65536, 24184, 67962, 31956
1663, 84399, 32930, 0, 0, 0, 0, 65536, 24184, 65296, 30702
1664, 85840, 32337, 0, 0, 0, 0, 65536, 24184, 62735, 29498
1665, 85184, 33813, 0, 0, 0, 0, 65536, 24184, 60274, 28341
1666, 86540, 33482, 0, 0, 0, 0, 65536, 24184, 57910, 27229
1667, 84978, 33962, 0, 0, 0, 0, 65536, 24184, 55639, 26161
1668, 85529, 33143, 0, 0, 0, 0, 65536, 24184, 53457, 25135
1669, 83885, 33831, 0, 0, 0, 0, 65536, 24184, 51360, 24149
1670, 83817, 32302, 0, 1, 0, 0, 65536, 24184, 49345, 23201
1671, 85913, 33115, 0, 0, 0, 0, 65536, 24184, 73623, 22291
1672, 84347, 32910, 0, 0, 0, 0, 65536, 24184, 70735, 21416
1673, 85379, 32741, 0, 0, 0, 0, 65536, 24184, 67961, 20576
1674, 86482, 32967, 0, 0, 0, 0, 65536, 24184, 65295, 19769
1675, 86690, 32886, 0, 0, 0, 0, 65536, 24184, 62734, 18993
1676, 83803, 33473, 0, 0, 0, 0, 65536, 24184, 60273, 18248
1677, 84424, 33760, 0, 0, 0, 0, 65536, 24184, 57909, 17532
1678, 84824, 33482, 0, 0, 0, 0, 65536, 24184, 55638, 16844
1679, 86436, 32544, 0, 0, 0, 0, 65536, 24184, 53456, 16183
1680, 84647, 32271, 0, 0, 0, 0, 65536, 24184, 51359, 15548
1681, 84234, 33623, 0, 1, 0, 0, 65536, 24184, 49344, 14938
1682, 87296, 32063, 0, 0, 0, 0, 65536, 24184, 73622, 14352
1683, 86028, 32051, 0, 0, 0, 0, 65536, 24184, 70734, 13789
1684, 86852, 32257, 0, 0, 0, 0, 65536, 24184, 67960, 13248
1685, 84235, 33432, 0, 0, 0, 0, 65536, 24184, 65294, 12728
1686, 83645, 32069, 0, 0, 0, 0, 65536, 24184, 62733, 12228
1687, 86196, 33327, 0, 0, 1, 0, 65536, 24184, 60272, 11748
1688, 84596, 32713, 0, 0, 0, 0, 65536, 23387, 57908, 37501
1689, 84750, 33319, 0, 0, 0, 0, 65536, 23387, 55637, 36030
1690, 86124, 33355, 0, 0, 0, 0, 65536, 23387, 53455, 34617
1691, 86668, 33781, 0, 0, 0, 0, 65536, 23387, 51358, 33259
1692, 86807, 32075, 0, 1, 0, 0, 65536, 23387, 49343, 31954
1693, 84283, 32194, 0, 0, 0, 0, 65536, 23387, 73622, 30700
1694, 86436, 33974, 0, 0, 0, 0, 65536, 23387, 70734, 29496
1695, 85006, 33284, 0, 0, 0, 0, 65536, 23387, 67960, 28339
1696, 86442, 32188, 0, 0, 0, 0, 65536, 23387, 65294, 27227
1697, 86279, 32149, 0, 0, 0, 0, 65536, 23387, 62733, 26159
1698, 84421, 32124, 0, 0, 0, 0, 65536, 23387, 60272, 25133
1699, 83835, 32438, 0, 0, 0, 0, 65536, 23387, 57908, 24147
1700, 84755, 33583, 0, 0, 0, 0, 65536, 23387, 55637, 23200
1701, 86562, 32702, 0, 0, 0, 0, 65536, 23387, 53455, 22290
1702, 85471, 32249, 0, 0, 0, 0, 65536, 23387, 51358, 21415
1703, 84002, 32690, 0, 1, 0, 0, 65536, 23387, 49343, 20575
1704, 84475, 33284, 0, 0, 0, 0, 65536, 23387, 73622, 19768
1705, 84615, 32210, 0, 0, 0, 0, 65536, 23387, 70734, 18992
1706, 83675, 32088, 0, 0, 0, 0, 65536, 23387, 67960, 18247
1707, 84244, 33595, 0, 0, 0, 0, 65536, 23387, 65294, 17531
1708, 87111, 32964, 0, 0, 0, 0, 65536, 23387, 62733, 16843
1709, 84775, 33135, 0, 0, 0, 0, 65536, 23387, 60272, 16182
1710, 84156, 32491, 0, 0, 0, 0, 65536, 23387, 57908, 15547
1711, 86973, 33769, 0, 0, 0, 0, 65536, 23387, 55637, 14937
1712, 84450, 32319, 0, 0, 0, 0, 65536, 23387, 53455, 14351
1713, 86124, 32294, 0, 0, 0, 0, 65536, 23387, 51358, 13788
1714, 86089, 32303, 0, 1, 0, 0, 65536, 23387, 49343, 13247
1715, 86444, 32052, 0, 0, 0, 0, 65536, 23387, 73622, 12727
1716, 83700, 32079, 0, 0, 0, 0, 65536, 23387, 70734, 12227
1717, 85716, 33219, 0, 0, 1, 0, 65536, 23387, 67960, 11747
1718, 84628, 32637, 0, 0, 0, 0, 65536, 22616, 65294, 37500
1719, 86899, 32790, 0, 0, 0, 0, 65536, 22616, 62733, 36029
1720, 85049, 32960, 0, 0, 0, 0, 65536, 22616, 60272, 34616
1721, 84689, 32441, 0, 0, 0, 0, 65536, 22616, 57908, 33258
1722, 83738, 32623, 0, 0, 0, 0, 65536, 22616, 55637, 31953
1723, 85826, 32098, 0, 0, 0, 0, 65536, 22616, 53455, 30699
1724, 85775, 33469, 0, 0, 0, 0, 65536, 22616, 51358, 29495
1725, 86285, 33409, 0, 1, 0, 0, 65536, 22616, 49343, 28338
1726, 86175, 32885, 0, 0, 0, 0, 65536, 22616, 73622, 27226
1727, 86230, 33462, 0, 0, 0, 0, 65536, 22616, 70734, 26158
1728, 86698, 33161, 0, 0, 0, 0, 65536, 22616, 67960, 25132
1729, 86784, 32231, 0, 0, 0, 0, 65536, 22616, 65294, 24146
1730, 86090, 33049, 0, 0, 0, 0, 65536, 22616, 62733, 23199
1731, 85036, 32185, 0, 0, 0, 0, 65536, 22616, 60272, 22289
1732, 84385, 33235, 0, 0, 0, 0, 65536, 22616, 57908, 21414
1733, 85875, 32041, 0, 0, 0, 0, 65536, 22616, 55637, 20574
1734, 85048, 32338, 0, 0, 0, 0, 65536, 22616, 53455, 19767
1735, 87335, 33608, 0, 0, 0, 0, 65536, 22616, 51358, 18991
1736, 84304, 32872, 0, 1, 0, 0, 65536, 22616, 49343, 18246
1737, 85338, 33856, 0, 0, 0, 0, 65536, 22616, 73622, 17530
1738, 84444, 33662, 0, 0, 0, 0, 65536, 22616, 70734, 16842
1739, 86715, 33897, 0, 0, 0, 0, 65536, 22616, 67960, 16181
1740, 84847, 32899, 0, 0, 0, 0, 65536, 22616, 65294, 15546
1741, 87171, 33972, 0, 0, 0, 0, 65536, 22616, 62733, 14936
1742, 84831, 33444, 0, 0, 0, 0, 65536, 22616, 60272, 14350
1743, 87110, 33323, 0, 0, 0, 0, 65536, 22616, 57908, 13787
1744, 86044, 32291, 0, 0, 0, 0, 65536, 22616, 55637, 13246
1745, 84291, 33132, 0, 0, 0, 0, 65536, 22616, 53455, 12726
1746, 84523, 33391, 0, 0, 0, 0, 65536, 22616, 51358, 12226
1747, 87234, 32306, 0, 1, 1, 0, 65536, 22616, 49343, 11746
1748, 85897, 33534, 0, 0, 0, 0, 65536, 21870, 73622, 37499
1749, 84265, 32973, 0, 0, 0, 0, 65536, 21870, 70734, 36028
1750, 86998, 32120, 0, 0, 0, 0, 65536, 21870, 67960, 34615
1751, 83809, 32162, 0, 0, 0, 0, 65536, 21870, 65294, 33257
1752, 85845, 33831, 0, 0, 0, 0, 65536, 21870, 62733, 31952
1753, 87387, 32807, 0, 0, 0, 0, 65536, 21870, 60272, 30698
1754, 86252, 33086, 0, 0, 0, 0, 65536, 21870, 57908, 29494
1755, 85952, 32948, 0, 0, 0, 0, 65536, 21870, 55637, 28337
1756, 84700, 33891, 0, 0, 0, 0, 65536, 21870, 53455, 27225
1757, 86513, 33096, 0, 0, 0, 0, 65536, 21870, 51358, 26157
1758, 84857, 32509, 0, 1, 0, 0, 65536, 21870, 49343, 25131
1759, 87121, 33680, 0, 0, 0, 0, 65536, 21870, 73622, 24145
1760, 87376, 32469, 0, 0, 0, 0, 65536, 21870, 70734, 23198
1761, 84472, 32720, 0, 0, 0, 0, 65536, 21870, 67960, 22288
1762, 86313, 33491, 0, 0, 0, 0, 65536, 21870, 65294, 21413
1763, 84395, 33608, 0, 0, 0, 0, 65536, 21870, 62733, 20573
1764, 85441, 32731, 0, 0, 0, 0, 65536, 21870, 60272, 19766
1765, 84669, 32052, 0, 0, 0, 0, 65536, 21870, 57908, 18990
1766, 87140, 33841, 0, 0, 0, 0, 65536, 21870, 55637, 18245
1767, 85548, 32853, 0, 0, 0, 0, 65536, 21870, 53455, 17529
1768, 84610, 32215, 0, 0, 0, 0, 65536, 21870, 51358, 16841
1769, 84549, 33908, 0, 1, 0, 0, 65536, 21870, 49343, 16180
1770, 85960, 32794, 0, 0, 0, 0, 65536, 21870, 73622, 15545
1771, 84654, 33299, 0, 0, 0, 0, 65536, 21870, 70734, 14935
1772, 84386, 32336, 0, 0, 0, 0, 65536, 21870, 67960, 14349
1773, 86501, 33737, 0, 0, 0, 0, 65536, 21870, 65294, 13786
1774, 84622, 32194, 0, 0, 0, 0, 65536, 21870, 62733, 13245
1775, 83739, 33483, 0, 0, 0, 0, 65536, 21870, 60272, 12725
1776, 85571, 32469, 0, 0, 0, 0, 65536, 21870, 57908, 12225
1777, 86035, 32332, 0, 0, 1, 0, 65536, 21870, 55637, 11745
1778, 84108, 33368, 0, 0, 0, 0, 65536, 21149, 53455, 37498
1779, 87132, 33193, 0, 0, 0, 0, 65536, 21149, 51358, 36027
1780, 84085, 32147, 0, 1, 0, 0, 65536, 21149, 49343, 34614
1781, 85194, 32499, 0, 0, 0, 0, 65536, 21149, 73622, 33256
1782, 87120, 33568, 0, 0, 0, 0, 65536, 21149, 70734, 31951
1783, 84443, 33137, 0, 0, 0, 0, 65536, 21149, 67960, 30698
1784, 84456, 32117, 0, 0, 0, 0, 65536, 21149, 65294, 29494
1785, 85969, 33015, 0, 0, 0, 0, 65536, 21149, 62733, 28337
1786, 84785, 33556, 0, 0, 0, 0, 65536, 21149, 60272, 27225
1787, 84244, 33629, 0, 0, 0, 0, 65536, 21149, 57908, 26157
1788, 86729, 32901, 0, 0, 0, 0, 65536, 21149, 55637, 25131
1789, 84889, 32915, 0, 0, 0, 0, 65536, 21149, 53455, 24145
1790, 87305, 32352, 0, 0, 0, 0, 65536, 21149, 51358, 23198
1791, 86186, 32801, 0, 1, 0, 0, 65536, 21149, 49343, 22288
1792, 86026, 32300, 0, 0, 0, 0, 65536, 21149, 73622, 21413
1793, 84512, 33939, 0, 0, 0, 0, 65536, 21149, 70734, 20573
1794, 85530, 32487, 0, 0, 0, 0, 65536, 21149, 67960, 19766
1795, 85079, 33692, 0, 0, 0, 0, 65536, 21149, 65294, 18990
1796, 87095, 32241, 0, 0, 0, 0, 65536, 21149, 62733, 18245
1797, 85101, 33226, 0, 0, 0, 0, 65536, 21149, 60272, 17529
1798, 84253, 32155, 0, 0, 0, 0, 65536, 21149, 57908, 16841
1799, 85645, 32860, 0, 0, 0, 0, 65536, 21149, 55637, 16180
1800, 85093, 33448, 0, 0, 0, 0, 65536, 21149, 53455, 15545
1801, 86686, 32469, 0, 0, 0, 0, 65536, 21149, 51358, 14935
1802, 84998, 33232, 0, 1, 0, 0, 65536, 21149, 49343, 14349
1803, 86015, 32228, 0, 0, 0, 0, 65536, 21149, 73622, 13786
1804, 85900, 32971, 0, 0, 0, 0, 65536, 21149, 70734, 13245
1805, 84758, 32953, 0, 0, 0, 0, 65536, 21149, 67960, 12725
1806, 86604, 33583, 0, 0, 0, 0, 65536, 21149, 65294, 12225
1807, 83811, 33110, 0, 0, 1, 0, 65536, 21149, 62733, 11745
1808, 85046, 32107, 0, 0, 0, 0, 65536, 20452, 60272, 37498
1809, 84974, 32542, 0, 0, 0, 0, 65536, 20452, 57908, 36027
1810, 87272, 33031, 0, 0, 0, 0, 65536, 20452, 55637, 34614
1811, 85618, 32030, 0, 0, 0, 0, 65536, 20452, 53455, 33256
1812, 86425, 33502, 0, 0, 0, 0, 65536, 20452, 51358, 31951
1813, 84073, 33500, 0, 1, 0, 0, 65536, 20452, 49343, 30698
1814, 85948, 32453, 0, 0, 0, 0, 65536, 20452, 73622, 29494
1815, 86120, 33227, 0, 0, 0, 0, 65536, 20452, 70734, 28337
1816, 85604, 33446, 0, 0, 0, 0, 65536, 20452, 67960, 27225
1817, 84926, 32043, 0, 0, 0, 0, 65536, 20452, 65294, 26157
1818, 83956, 32042, 0, 0, 0, 0, 65536, 20452, 62733, 25131
1819, 84139, 32082, 0, 0, 0, 0, 65536, 20452, 60272, 24145
1820, 85311, 33784, 0, 0, 0, 0, 65536, 20452, 57908, 23198
1821, 85184, 32501, 0, 0, 0, 0, 65536, 20452, 55637, 22288
1822, 84182, 32510, 0, 0, 0, 0, 65536, 20452, 53455, 21413
1823, 86758, 32871, 0, 0, 0, 0, 65536, 20452, 51358, 20573
1824, 84959, 33823, 0, 1, 0, 0, 65536, 20452, 49343, 19766
1825, 85441, 32791, 0, 0, 0, 0, 65536, 20452, 73622, 18990
1826, 84087, 33741, 0, 0, 0, 0, 65536, 20452, 70734, 18245
1827, 86565, 32855, 0, 0, 0, 0, 65536, 20452, 67960, 17529
1828, 84354, 32819, 0, 0, 0, 0, 65536, 20452, 65294, 16841
1829, 86117, 32124, 0, 0, 0, 0, 65536, 20452, 62733, 16180
1830, 85668, 32421, 0, 0, 0, 0, 65536, 20452, 60272, 15545
1831, 85417, 33679, 0, 0, 0, 0, 65536, 20452, 57908, 14935
1832, 84901, 33740, 0, 0, 0, 0, 65536, 20452, 55637, 14349
1833, 85143, 33356, 0, 0, 0, 0, 65536, 20452, 53455, 13786
1834, 85680, 33455, 0, 0, 0, 0, 65536, 20452, 51358, 13245
1835, 86021, 32515, 0, 1, 0, 0, 65536, 20452, 49343, 12725
1836, 86057, 33510, 0, 0, 0, 0, 65536, 20452, 73622, 12225
1837, 85222, 33584, 0, 0, 1, 0, 65536, 20452, 70734, 11745
1838, 86937, 32692, 0, 0, 0, 0, 65536, 19778, 67960, 37498
1839, 85140, 33944, 0, 0, 0, 0, 65536, 19778, 65294, 36027
1840, 83870, 33314, 0, 0, 0, 0, 65536, 19778, 62733, 34614
1841, 83695, 33394, 0, 0, 0, 0, 65536, 19778, 60272, 33256
1842, 86926, 33413, 0, 0, 0, 0, 65536, 19778, 57908, 31951
1843, 85264, 33764, 0, 0, 0, 0, 65536, 19778, 55637, 30698
1844, 87018, 32650, 0, 0, 0, 0, 65536, 19778, 53455, 29494
1845, 84316, 32288, 0, 0, 0, 0, 65536, 19778, 51358, 28337
1846, 85615, 33837, 0, 1, 0, 0, 65536, 19778, 49343, 27225
1847, 84953, 33017, 0, 0, 0, 0, 65536, 19778, 73622, 26157
1848, 83861, 32108, 0, 0, 0, 0, 65536, 19778, 70734, 25131
1849, 85540, 32335, 0, 0, 0, 0, 65536, 19778, 67960, 24145
1850, 85528, 33142, 0, 0, 0, 0, 65536, 19778, 65294, 23198
1851, 83681, 33103, 0, 0, 0, 0, 65536, 19778, 62733, 22288
1852, 86441, 32886, 0, 0, 0, 0, 65536, 19778, 60272, 21413
1853, 85545, 33867, 0, 0, 0, 0, 65536, 19778, 57908, 20573
1854, 83786, 32577, 0, 0, 0, 0, 65536, 19778, 55637, 19766
1855, 84180, 33950, 0, 0, 0, 0, 65536, 19778, 53455, 18990
1856, 83768, 33522, 0, 0, 0, 0, 65536, 19778, 51358, 18245
1857, 85018, 32605, 0, 1, 0, 0, 65536, 19778, 49343, 17529
1858, 84272, 32342, 0, 0, 0, 0, 65536, 19778, 73622, 16841
1859, 87069, 32233, 0, 0, 0, 0, 65536, 19778, 70734, 16180
1860, 86853, 33042, 0, 0, 0, 0, 65536, 19778, 67960, 15545
1861, 86132, 32191, 0, 0, 0, 0, 65536, 19778, 65294, 14935
1862, 86607, 33622, 0, 0, 0, 0, 65536, 19778, 62733, 14349
1863, 87204, 32148, 0, 0, 0, 0, 65536, 19778, 60272, 13786
1864, 86752, 33934, 0, 0, 0, 0, 65536, 19778, 57908, 13245
1865, 87408, 33834, 0, 0, 0, 0, 65536, 19778, 55637, 12725
1866, 86643, 33878, 0, 0, 0, 0, 65536, 19778, 53455, 12225
1867, 84425, 33563, 0, 0, 1, 0, 65536, 19778, 51358, 11745
1868, 86803, 33435, 0, 1, 0, 0, 65536, 19126, 49343, 37498
1869, 85609, 33152, 0, 0, 0, 0, 65536, 19126, 73622, 36027
1870, 86658, 32049, 0, 0, 0, 0, 65536, 19126, 70734, 34614
1871, 87054, 32909, 0, 0, 0, 0, 65536, 19126, 67960, 33256
1872, 84689, 32782, 0, 0, 0, 0, 65536, 19126, 65294, 31951
1873, 85871, 33025, 0, 0, 0, 0, 65536, 19126, 62733, 30698
1874, 84270, 33447, 0, 0, 0, 0, 65536, 19126, 60272, 29494
1875, 86381, 33872, 0, 0, 0, 0, 65536, 19126, 57908, 28337
1876, 85803, 33780, 0, 0, 0, 0, 65536, 19126, 55637, 27225
1877, 84378, 32173, 0, 0, 0, 0, 65536, 19126, 53455, 26157
1878, 86641, 32615, 0, 0, 0, 0, 65536, 19126, 51358, 25131
1879, 84353, 32125, 0, 1, 0, 0, 65536, 19126, 49343, 24145
1880, 85725, 33170, 0, 0, 0, 0, 65536, 19126, 73622, 23198
1881, 83980, 33850, 0, 0, 0, 0, 65536, 19126, 70734, 22288
1882, 87420, 33015, 0, 0, 0, 0, 65536, 19126, 67960, 21413
1883, 85024, 32851, 0, 0, 0, 0, 65536, 19126, 65294, 20573
1884, 86353, 32502, 0, 0, 0, 0, 65536, 19126, 62733, 19766
1885, 87083, 33526, 0, 0, 0, 0, 65536, 19126, 60272, 18990
1886, 84017, 33577, 0, 0, 0, 0, 65536, 19126, 57908, 18245
1887, 87132, 33701, 0, 0, 0, 0, 65536, 19126, 55637, 17529
1888, 85182, 32421, 0, 0, 0, 0, 65536, 19126, 53455, 16841
1889, 86857, 32710, 0, 0, 0, 0, 65536, 19126, 51358, 16180
1890, 86535, 33833, 0, 1, 0, 0, 65536, 19126, 49343, 15545
1891, 84891, 32075, 0, 0, 0, 0, 65536, 19126, 73622, 14935
1892, 84559, 33866, 0, 0, 0, 0, 65536, 19126, 70734, 14349
1893, 87488, 33365, 0, 0, 0, 0, 65536, 19126, 67960, 13786
1894, 84700, 33425, 0, 0, 0, 0, 65536, 19126, 65294, 13245
1895, 85524, 32622, 0, 0, 0, 0, 65536, 19126, 62733, 12725
1896, 86949, 32897, 0, 0, 0, 0, 65536, 19126, 60272, 12225
1897, 84424, 32102, 0, 0, 1, 0, 65536, 19126, 57908, 11745
1898, 86964, 32984, 0, 0, 0, 0, 65536, 18496, 55637, 37498
1899, 83730, 33611, 0, 0, 0, 0, 65536, 18496, 53455, 36027
1900, 84533, 33383, 0, 0, 0, 0, 65536, 18496, 51358, 34614
1901, 87026, 33759, 0, 1, 0, 0, 65536, 18496, 49343, 33256
1902, 86033, 32223, 0, 0, 0, 0, 65536, 18496, 73622, 31951
1903, 85515, 32475, 0, 0, 0, 0, 65536, 18496, 70734, 30698
1904, 85591, 32868, 0, 0, 0, 0, 65536, 18496, 67960, 29494
1905, 86026, 33758, 0, 0, 0, 0, 65536, 18496, 65294, 28337
1906, 86120, 33388, 0, 0, 0, 0, 65536, 18496, 62733, 27225
1907, 84903, 32482, 0, 0, 0, 0, 65536, 18496, 60272, 26157
1908, 84296, 33366, 0, 0, 0, 0, 65536, 18496, 57908, 25131
1909, 87298, 33132, 0, 0, 0, 0, 65536, 18496, 55637, 24145
1910, 85291, 33372, 0, 0, 0, 0, 65536, 18496, 53455, 23198
1911, 86090, 33238, 0, 0, 0, 0, 65536, 18496, 51358, 22288
1912, 84701, 33196, 0, 1, 0, 0, 65536, 18496, 49343, 21413
1913, 85325, 33047, 0, 0, 0, 0, 65536, 18496, 73622, 20573
1914, 84552, 32884, 0, 0, 0, 0, 65536, 18496, 70734, 19766
1915, 84901, 32861, 0, 0, 0, 0, 65536, 18496, 67960, 18990
1916, 83767, 32440, 0, 0, 0, 0, 65536, 18496, 65294, 18245
1917, 85817, 33319, 0, 0, 0, 0, 65536, 18496, 62733, 17529
1918, 87072, 32421, 0, 0, 0, 0, 65536, 18496, 60272, 16841
1919, 85502, 32517, 0, 0, 0, 0, 65536, 18496, 57908, 16180
1920, 85016, 33202, 0, 0, 0, 0, 65536, 18496, 55637, 15545
1921, 87088, 32413, 0, 0, 0, 0, 65536, 18496, 53455, 14935
1922, 86109, 33130, 0, 0, 0, 0, 65536, 18496, 51358, 14349
1923, 85641, 33828, 0, 1, 0, 0, 65536, 18496, 49343, 13786
1924, 84123, 32552, 0, 0, 0, 0, 65536, 18496, 73622, 13245
1925, 87285, 33298, 0, 0, 0, 0, 65536, 18496, 70734, 12725
1926, 85533, 32072, 0, 0, 0, 0, 65536, 18496, 67960, 12225
1927, 84179, 33357, 0, 0, 1, 0, 65536, 18496, 65294, 11745
1928, 84618, 32710, 0, 0, 0, 0, 65536, 17886, 62733, 37498
1929, 86568, 32535, 0, 0, 0, 0, 65536, 17886, 60272, 36027
1930, 87211, 32451, 0, 0, 0, 0, 65536, 17886, 57908, 34614
1931, 85238, 32963, 0, 0, 0, 0, 65536, 17886, 55637, 33256
1932, 85032, 32545, 0, 0, 0, 0, 65536, 17886, 53455, 31951
1933, 84802, 33500, 0, 0, 0, 0, 65536, 17886, 51358, 30698
1934, 85375, 33389, 0, 1, 0, 0, 65536, 17886, 49343, 29494
1935, 86894, 32829, 0, 0, 0, 0, 65536, 17886, 73622, 28337
1936, 84560, 32632, 0, 0, 0, 0, 65536, 17886, 70734, 27225
1937, 85472, 32717, 0, 0, 0, 0, 65536, 17886, 67960, 26157
1938, 84558, 33021, 0, 0, 0, 0, 65536, 17886, 65294, 25131
1939, 86913, 33742, 0, 0, 0, 0, 65536, 17886, 62733, 24145
1940, 85525, 33661, 0, 0, 0, 0, 65536, 17886, 60272, 23198
1941, 85624, 33903, 0, 0, 0, 0, 65536, 17886, 57908, 22288
1942, 87464, 33347, 0, 0, 0, 0, 65536, 17886, 55637, 21413
1943, 85772, 33678, 0, 0, 0, 0, 65536, 17886, 53455, 20573
1944, 83886, 33445, 0, 0, 0, 0, 65536, 17886, 51358, 19766
1945, 87144, 33475, 0, 1, 0, 0, 65536, 17886, 49343, 18990
1946, 84255, 32567, 0, 0, 0, 0, 65536, 17886, 73622, 18245
1947, 85803, 33586, 0, 0, 0, 0, 65536, 17886, 70734, 17529
1948, 87134, 33847, 0, 0, 0, 0, 65536, 17886, 67960, 16841
1949, 87312, 33032, 0, 0, 0, 0, 65536, 17886, 65294, 16180
1950, 86078, 32884, 0, 0, 0, 0, 65536, 17886, 62733, 15545
1951, 87351, 33539, 0, 0, 0, 0, 65536, 17886, 60272, 14935
1952, 86277, 33907, 0, 0, 0, 0, 65536, 17886, 57908, 14349
1953, 84815, 32929, 0, 0, 0, 0, 65536, 17886, 55637, 13786
1954, 84135, 33417, 0, 0, 0, 0, 65536, 17886, 53455, 13245
1955, 84530, 32420, 0, 0, 0, 0, 65536, 17886, 51358, 12725
1956, 85793, 33710, 0, 1, 0, 0, 65536, 17886, 49343, 12225
1957, 85588, 33456, 0, 0, 1, 0, 65536, 17886, 73622, 11745
1958, 86941, 33373, 0, 0, 0, 0, 65536, 17296, 70734, 37498
1959, 87019, 33793, 0, 0, 0, 0, 65536, 17296, 67960, 36027
1960, 83643, 32781, 0, 0, 0, 0, 65536, 17296, 65294, 34614
1961, 85484, 33110, 0, 0, 0, 0, 65536, 17296, 62733, 33256
1962, 85547, 33796, 0, 0, 0, 0, 65536, 17296, 60272, 31951
1963, 87389, 33466, 0, 0, 0, 0, 65536, 17296, 57908, 30698
1964, 86682, 32822, 0, 0, 0, 0, 65536, 17296, 55637, 29494
1965, 86345, 33403, 0, 0, 0, 0, 65536, 17296, 53455, 28337
1966, 86948, 32591, 0, 0, 0, 0, 65536, 17296, 51358, 27225
1967, 84132, 33867, 0, 1, 0, 0, 65536, 17296, 49343, 26157
1968, 84321, 33672, 0, 0, 0, 0, 65536, 17296, 73622, 25131
1969, 84714, 32703, 0, 0, 0, 0, 65536, 17296, 70734, 24145
1970, 87032, 33037, 0, 0, 0, 0, 65536, 17296, 67960, 23198
1971, 85004, 33905, 0, 0, 0, 0, 65536, 17296, 65294, 22288
1972, 87252, 33181, 0, 0, 0, 0, 65536, 17296, 62733, 21413
1973, 86585, 33642, 0, 0, 0, 0, 65536, 17296, 60272, 20573
1974, 86385, 33405, 0, 0, 0, 0, 65536, 17296, 57908, 19766
1975, 85851, 32039, 0, 0, 0, 0, 65536, 17296, 55637, 18990
1976, 85270, 32382, 0, 0, 0, 0, 65536, 17296, 53455, 18245
1977, 86884, 32359, 0, 0, 0, 0, 65536, 17296, 51358, 17529
1978, 86847, 33899, 0, 1, 0, 0, 65536, 17296, 49343, 16841
1979, 84255, 32601, 0, 0, 0, 0, 65536, 17296, 73622, 16180
1980, 85493, 33194, 0, 0, 0, 0, 65536, 17296, 70734, 15545
1981, 85236, 33855, 0, 0, 0, 0, 65536, 17296, 67960, 14935
1982, 86696, 33588, 0, 0, 0, 0, 65536, 17296, 65294, 14349
1983, 84562, 33159, 0, 0, 0, 0, 65536, 17296, 62733, 13786
1984, 84702, 33202, 0, 0, 0, 0, 65536, 17296, 60272, 13245
1985, 84634, 33660, 0, 0, 0, 0, 65536, 17296, 57908, 12725
1986, 87219, 33255, 0, 0, 0, 0, 65536, 17296, 55637, 12225
1987, 85051, 32914, 0, 0, 1, 0, 65536, 17296, 53455, 11745
1988, 86924, 33618, 0, 0, 0, 0, 65536, 16726, 51358, 37498
1989, 87391, 32589, 0, 1, 0, 0, 65536, 16726, 49343, 36027
1990, 85562, 32735, 0, 0, 0, 0, 65536, 16726, 73622, 34614
